pair_id,sample_id_1,sample_id_2,image_1,image_2,code_path_1,code_path_2,family_id_1,family_id_2,subject_id_1,subject_id_2,iris_id_1,iris_id_2,twin_id_1,twin_id_2,eye_1,eye_2,relation,is_genuine,is_twin,is_unrelated,match_ok,hd,best_shift,common_bits,error,_matched_stems,matching_source
101,12,24,02/1L/S3021L06.jpg,02/2R/S3022R02.jpg,data/features/daugman_strict_v3/gabor_codes/02__1L__S3021L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R02.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_L,F02_T2_R,1,2,L,R,twin_cross_eye,0,1,0,True,0.4131601857225769,0,27568,,"S3021L06,S3022R02",filtered_from_final_matching_results
102,13,14,02/1R/S3021R01.jpg,02/1R/S3021R02.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R02.jpg.npz,2,2,F02_T1,F02_T1,F02_T1_R,F02_T1_R,1,1,R,R,genuine,1,0,0,True,0.2241244860343116,0,28212,,"S3021R01,S3021R02",filtered_from_final_matching_results
106,13,18,02/1R/S3021R01.jpg,02/1R/S3021R06.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R06.jpg.npz,2,2,F02_T1,F02_T1,F02_T1_R,F02_T1_R,1,1,R,R,genuine,1,0,0,True,0.2879390085272438,0,27676,,"S3021R01,S3021R06",filtered_from_final_matching_results
107,13,19,02/1R/S3021R01.jpg,02/1R/S3021R07.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R07.jpg.npz,2,2,F02_T1,F02_T1,F02_T1_R,F02_T1_R,1,1,R,R,genuine,1,0,0,True,0.2952787507297139,0,27408,,"S3021R01,S3021R07",filtered_from_final_matching_results
109,13,21,02/1R/S3021R01.jpg,02/1R/S3021R09.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R09.jpg.npz,2,2,F02_T1,F02_T1,F02_T1_R,F02_T1_R,1,1,R,R,genuine,1,0,0,True,0.2851551174253406,0,27592,,"S3021R01,S3021R09",filtered_from_final_matching_results
110,13,22,02/1R/S3021R01.jpg,02/2L/S3022L01.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2L__S3022L01.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4378834355828221,6,26080,,"S3021R01,S3022L01",filtered_from_final_matching_results
111,13,23,02/1R/S3021R01.jpg,02/2R/S3022R01.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R01.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4190480216435576,-12,23656,,"S3021R01,S3022R01",filtered_from_final_matching_results
112,13,24,02/1R/S3021R01.jpg,02/2R/S3022R02.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R02.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4341733396137541,-4,25476,,"S3021R01,S3022R02",filtered_from_final_matching_results
116,14,18,02/1R/S3021R02.jpg,02/1R/S3021R06.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R06.jpg.npz,2,2,F02_T1,F02_T1,F02_T1_R,F02_T1_R,1,1,R,R,genuine,1,0,0,True,0.2974710982658959,0,27680,,"S3021R02,S3021R06",filtered_from_final_matching_results
117,14,19,02/1R/S3021R02.jpg,02/1R/S3021R07.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R07.jpg.npz,2,2,F02_T1,F02_T1,F02_T1_R,F02_T1_R,1,1,R,R,genuine,1,0,0,True,0.2973626373626373,0,27300,,"S3021R02,S3021R07",filtered_from_final_matching_results
119,14,21,02/1R/S3021R02.jpg,02/1R/S3021R09.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R09.jpg.npz,2,2,F02_T1,F02_T1,F02_T1_R,F02_T1_R,1,1,R,R,genuine,1,0,0,True,0.3059369066744559,0,27388,,"S3021R02,S3021R09",filtered_from_final_matching_results
120,14,22,02/1R/S3021R02.jpg,02/2L/S3022L01.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2L__S3022L01.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4239211033664541,2,26972,,"S3021R02,S3022L01",filtered_from_final_matching_results
121,14,23,02/1R/S3021R02.jpg,02/2R/S3022R01.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R01.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4143180674383492,-12,23844,,"S3021R02,S3022R01",filtered_from_final_matching_results
122,14,24,02/1R/S3021R02.jpg,02/2R/S3022R02.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R02.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R02.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4214081373172282,8,25168,,"S3021R02,S3022R02",filtered_from_final_matching_results
147,18,19,02/1R/S3021R06.jpg,02/1R/S3021R07.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R07.jpg.npz,2,2,F02_T1,F02_T1,F02_T1_R,F02_T1_R,1,1,R,R,genuine,1,0,0,True,0.2031317494600432,0,27780,,"S3021R06,S3021R07",filtered_from_final_matching_results
149,18,21,02/1R/S3021R06.jpg,02/1R/S3021R09.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R09.jpg.npz,2,2,F02_T1,F02_T1,F02_T1_R,F02_T1_R,1,1,R,R,genuine,1,0,0,True,0.2655690765926986,0,27940,,"S3021R06,S3021R09",filtered_from_final_matching_results
150,18,22,02/1R/S3021R06.jpg,02/2L/S3022L01.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2L__S3022L01.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.430832175389841,10,25908,,"S3021R06,S3022L01",filtered_from_final_matching_results
151,18,23,02/1R/S3021R06.jpg,02/2R/S3022R01.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R01.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4355943257785749,16,24532,,"S3021R06,S3022R01",filtered_from_final_matching_results
152,18,24,02/1R/S3021R06.jpg,02/2R/S3022R02.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R02.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4115758274328997,16,24292,,"S3021R06,S3022R02",filtered_from_final_matching_results
154,19,21,02/1R/S3021R07.jpg,02/1R/S3021R09.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R09.jpg.npz,2,2,F02_T1,F02_T1,F02_T1_R,F02_T1_R,1,1,R,R,genuine,1,0,0,True,0.2467419635099913,0,27624,,"S3021R07,S3021R09",filtered_from_final_matching_results
155,19,22,02/1R/S3021R07.jpg,02/2L/S3022L01.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2L__S3022L01.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4406133376602304,12,24652,,"S3021R07,S3022L01",filtered_from_final_matching_results
156,19,23,02/1R/S3021R07.jpg,02/2R/S3022R01.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R01.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4436395115728084,-16,21948,,"S3021R07,S3022R01",filtered_from_final_matching_results
157,19,24,02/1R/S3021R07.jpg,02/2R/S3022R02.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R02.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4238151860030575,16,23548,,"S3021R07,S3022R02",filtered_from_final_matching_results
162,21,22,02/1R/S3021R09.jpg,02/2L/S3022L01.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2L__S3022L01.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.440399632521819,8,26124,,"S3021R09,S3022L01",filtered_from_final_matching_results
163,21,23,02/1R/S3021R09.jpg,02/2R/S3022R01.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R01.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.411223816592446,-10,24252,,"S3021R09,S3022R01",filtered_from_final_matching_results
164,21,24,02/1R/S3021R09.jpg,02/2R/S3022R02.jpg,data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R02.jpg.npz,2,2,F02_T1,F02_T2,F02_T1_R,F02_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.416721044045677,14,24520,,"S3021R09,S3022R02",filtered_from_final_matching_results
165,22,23,02/2L/S3022L01.jpg,02/2R/S3022R01.jpg,data/features/daugman_strict_v3/gabor_codes/02__2L__S3022L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R01.jpg.npz,2,2,F02_T2,F02_T2,F02_T2_L,F02_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4068926393419373,0,28204,,"S3022L01,S3022R01",filtered_from_final_matching_results
166,22,24,02/2L/S3022L01.jpg,02/2R/S3022R02.jpg,data/features/daugman_strict_v3/gabor_codes/02__2L__S3022L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R02.jpg.npz,2,2,F02_T2,F02_T2,F02_T2_L,F02_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4028497409326425,0,27792,,"S3022L01,S3022R02",filtered_from_final_matching_results
167,23,24,02/2R/S3022R01.jpg,02/2R/S3022R02.jpg,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R02.jpg.npz,2,2,F02_T2,F02_T2,F02_T2_R,F02_T2_R,2,2,R,R,genuine,1,0,0,True,0.301635480645622,0,28004,,"S3022R01,S3022R02",filtered_from_final_matching_results
168,25,26,03/1L/S3031L06.jpg,03/1R/S3031R09.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,3,3,F03_T1,F03_T1,F03_T1_L,F03_T1_R,1,1,L,R,same_subject_different_eye,0,0,0,True,0.4483279395900755,-8,18540,,"S3031L06,S3031R09",filtered_from_final_matching_results
169,25,27,03/1L/S3031L06.jpg,03/2L/S3032L05.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_L,F03_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.4685300207039337,-14,19320,,"S3031L06,S3032L05",filtered_from_final_matching_results
170,25,28,03/1L/S3031L06.jpg,03/2L/S3032L06.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L06.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_L,F03_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.4483496332518337,14,19632,,"S3031L06,S3032L06",filtered_from_final_matching_results
171,25,29,03/1L/S3031L06.jpg,03/2L/S3032L08.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L08.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_L,F03_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.4678006185191923,4,21988,,"S3031L06,S3032L08",filtered_from_final_matching_results
172,25,30,03/1L/S3031L06.jpg,03/2L/S3032L09.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L09.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_L,F03_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.4535537347560975,-12,20992,,"S3031L06,S3032L09",filtered_from_final_matching_results
173,25,31,03/1L/S3031L06.jpg,03/2L/S3032L10.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L10.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_L,F03_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.4723775631248941,-2,23604,,"S3031L06,S3032L10",filtered_from_final_matching_results
177,25,35,03/1L/S3031L06.jpg,03/2R/S3032R04.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R04.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_L,F03_T2_R,1,2,L,R,twin_cross_eye,0,1,0,True,0.4716349541930937,4,22704,,"S3031L06,S3032R04",filtered_from_final_matching_results
178,25,36,03/1L/S3031L06.jpg,03/2R/S3032R05.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R05.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_L,F03_T2_R,1,2,L,R,twin_cross_eye,0,1,0,True,0.4414370078740157,4,22352,,"S3031L06,S3032R05",filtered_from_final_matching_results
179,25,37,03/1L/S3031L06.jpg,03/2R/S3032R06.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R06.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_L,F03_T2_R,1,2,L,R,twin_cross_eye,0,1,0,True,0.4572747212575397,-6,21884,,"S3031L06,S3032R06",filtered_from_final_matching_results
180,25,38,03/1L/S3031L06.jpg,03/2R/S3032R07.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R07.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_L,F03_T2_R,1,2,L,R,twin_cross_eye,0,1,0,True,0.4806861389561009,0,23144,,"S3031L06,S3032R07",filtered_from_final_matching_results
183,25,41,03/1L/S3031L06.jpg,03/2R/S3032R10.jpg,data/features/daugman_strict_v3/gabor_codes/03__1L__S3031L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R10.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_L,F03_T2_R,1,2,L,R,twin_cross_eye,0,1,0,True,0.4696583616459041,4,21192,,"S3031L06,S3032R10",filtered_from_final_matching_results
184,26,27,03/1R/S3031R09.jpg,03/2L/S3032L05.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_R,F03_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.476910454758556,16,17064,,"S3031R09,S3032L05",filtered_from_final_matching_results
185,26,28,03/1R/S3031R09.jpg,03/2L/S3032L06.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L06.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_R,F03_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4415784832451499,14,18144,,"S3031R09,S3032L06",filtered_from_final_matching_results
186,26,29,03/1R/S3031R09.jpg,03/2L/S3032L08.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L08.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_R,F03_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4535516422635536,-6,20216,,"S3031R09,S3032L08",filtered_from_final_matching_results
187,26,30,03/1R/S3031R09.jpg,03/2L/S3032L09.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L09.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_R,F03_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4602917341977309,16,17276,,"S3031R09,S3032L09",filtered_from_final_matching_results
188,26,31,03/1R/S3031R09.jpg,03/2L/S3032L10.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L10.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_R,F03_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4787053660482744,-8,20052,,"S3031R09,S3032L10",filtered_from_final_matching_results
192,26,35,03/1R/S3031R09.jpg,03/2R/S3032R04.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R04.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_R,F03_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4693640980348862,14,18116,,"S3031R09,S3032R04",filtered_from_final_matching_results
193,26,36,03/1R/S3031R09.jpg,03/2R/S3032R05.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R05.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_R,F03_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4882743362831858,12,18080,,"S3031R09,S3032R05",filtered_from_final_matching_results
194,26,37,03/1R/S3031R09.jpg,03/2R/S3032R06.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R06.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_R,F03_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4566925010473397,-6,19096,,"S3031R09,S3032R06",filtered_from_final_matching_results
195,26,38,03/1R/S3031R09.jpg,03/2R/S3032R07.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R07.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_R,F03_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4677219468228932,12,17752,,"S3031R09,S3032R07",filtered_from_final_matching_results
198,26,41,03/1R/S3031R09.jpg,03/2R/S3032R10.jpg,data/features/daugman_strict_v3/gabor_codes/03__1R__S3031R09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R10.jpg.npz,3,3,F03_T1,F03_T2,F03_T1_R,F03_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4677740515615175,-10,19084,,"S3031R09,S3032R10",filtered_from_final_matching_results
199,27,28,03/2L/S3032L05.jpg,03/2L/S3032L06.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L06.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_L,2,2,L,L,genuine,1,0,0,True,0.3382007516442217,-2,25544,,"S3032L05,S3032L06",filtered_from_final_matching_results
200,27,29,03/2L/S3032L05.jpg,03/2L/S3032L08.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L08.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_L,2,2,L,L,genuine,1,0,0,True,0.3832283464566929,0,25400,,"S3032L05,S3032L08",filtered_from_final_matching_results
201,27,30,03/2L/S3032L05.jpg,03/2L/S3032L09.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L09.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_L,2,2,L,L,genuine,1,0,0,True,0.4120037511722413,0,25592,,"S3032L05,S3032L09",filtered_from_final_matching_results
202,27,31,03/2L/S3032L05.jpg,03/2L/S3032L10.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L10.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_L,2,2,L,L,genuine,1,0,0,True,0.3533608116677235,2,25232,,"S3032L05,S3032L10",filtered_from_final_matching_results
206,27,35,03/2L/S3032L05.jpg,03/2R/S3032R04.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R04.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4561573450134771,6,23744,,"S3032L05,S3032R04",filtered_from_final_matching_results
207,27,36,03/2L/S3032L05.jpg,03/2R/S3032R05.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R05.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.461253171969549,-16,20492,,"S3032L05,S3032R05",filtered_from_final_matching_results
208,27,37,03/2L/S3032L05.jpg,03/2R/S3032R06.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R06.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4738398964688482,10,21636,,"S3032L05,S3032R06",filtered_from_final_matching_results
209,27,38,03/2L/S3032L05.jpg,03/2R/S3032R07.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R07.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4659906526456351,-2,23964,,"S3032L05,S3032R07",filtered_from_final_matching_results
212,27,41,03/2L/S3032L05.jpg,03/2R/S3032R10.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R10.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4222678296562339,-2,23388,,"S3032L05,S3032R10",filtered_from_final_matching_results
213,28,29,03/2L/S3032L06.jpg,03/2L/S3032L08.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L08.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_L,2,2,L,L,genuine,1,0,0,True,0.3323463268365817,-2,26680,,"S3032L06,S3032L08",filtered_from_final_matching_results
214,28,30,03/2L/S3032L06.jpg,03/2L/S3032L09.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L09.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_L,2,2,L,L,genuine,1,0,0,True,0.3407076431269979,0,27528,,"S3032L06,S3032L09",filtered_from_final_matching_results
215,28,31,03/2L/S3032L06.jpg,03/2L/S3032L10.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L10.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_L,2,2,L,L,genuine,1,0,0,True,0.3959731543624161,2,26820,,"S3032L06,S3032L10",filtered_from_final_matching_results
219,28,35,03/2L/S3032L06.jpg,03/2R/S3032R04.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R04.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4985336140773048,-2,26596,,"S3032L06,S3032R04",filtered_from_final_matching_results
220,28,36,03/2L/S3032L06.jpg,03/2R/S3032R05.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R05.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4824832980283526,8,24548,,"S3032L06,S3032R05",filtered_from_final_matching_results
221,28,37,03/2L/S3032L06.jpg,03/2R/S3032R06.jpg,data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R06.jpg.npz,3,3,F03_T2,F03_T2,F03_T2_L,F03_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4625264830508475,12,22656,,"S3032L06,S3032R06",filtered_from_final_matching_results
